"","from","to","source","database"
"7601","Insl5","Hrh4","ppi_lr","ppi_prediction"
"7602","Prok2","Nmur1","ppi_lr","ppi_prediction"
"7603","Ccl28","Nmur1","ppi_lr","ppi_prediction"
"7604","Hebp1","Nmur1","ppi_lr","ppi_prediction"
"7605","Ghrl","Nmur1","ppi_lr","ppi_prediction"
"7606","Tac2","Nmur1","ppi_lr","ppi_prediction"
"7607","Apln","Nmur1","ppi_lr","ppi_prediction"
"7608","Gm13306","Nmur1","ppi_lr","ppi_prediction"
"7609","Insl5","Nmur1","ppi_lr","ppi_prediction"
"7610","Prok2","Lpar2","ppi_lr","ppi_prediction"
"7611","Ccl28","Lpar2","ppi_lr","ppi_prediction"
"7612","Hebp1","Lpar2","ppi_lr","ppi_prediction"
"7613","Ghrl","Lpar2","ppi_lr","ppi_prediction"
"7614","Tac2","Lpar2","ppi_lr","ppi_prediction"
"7615","Apln","Lpar2","ppi_lr","ppi_prediction"
"7616","Gm13306","Lpar2","ppi_lr","ppi_prediction"
"7617","Insl5","Lpar2","ppi_lr","ppi_prediction"
"7618","Apln","Rxfp3","ppi_lr","ppi_prediction"
"7619","Gm13306","Rxfp3","ppi_lr","ppi_prediction"
"7620","Insl5","Hrh3","ppi_lr","ppi_prediction"
"7621","Gdnf","Ncam1","ppi_l_bidir","ppi_prediction"
"7622","Ccl17","Vcam1","ppi_l_bidir","ppi_prediction"
"7623","Bdnf","Ncam1","ppi_l_bidir","ppi_prediction"
"7624","Gstp2","Vcam1","ppi_l_bidir","ppi_prediction"
"7625","Areg","Icam1","ppi_l_bidir","ppi_prediction"
"7626","Arf1","Vcam1","ppi_l_bidir","ppi_prediction"
"7627","Rtn4","Cntn1","ppi_l_bidir","ppi_prediction"
"7628","Fga","Itgb1","ppi_l_bidir","ppi_prediction"
"7629","Ccl22","Vcam1","ppi_l_bidir","ppi_prediction"
"7630","Angpt2","Itgb1","ppi_l_bidir","ppi_prediction"
"7631","Bdnf","F11r","ppi_l_bidir","ppi_prediction"
"7632","a","F11r","ppi_l_bidir","ppi_prediction"
"7633","Kng1","Itgb2","ppi_l_bidir","ppi_prediction"
"7634","Thbs1","Itgam","ppi_l_bidir","ppi_prediction"
"7635","Fn1","Mag","ppi_l_bidir","ppi_prediction"
"7636","Serping1","Selp","ppi_l_bidir","ppi_prediction"
"7637","C3","Itgam","ppi_l_bidir","ppi_prediction"
"7638","Cfh","Itgam","ppi_l_bidir","ppi_prediction"
"7639","Fga","Cdh5","ppi_l_bidir","ppi_prediction"
"7640","Tnc","Cntn1","ppi_l_bidir","ppi_prediction"
"7641","Ctsg","Vcam1","ppi_l_bidir","ppi_prediction"
"7642","Ctsg","Selplg","ppi_l_bidir","ppi_prediction"
"7643","Serping1","Sele","ppi_l_bidir","ppi_prediction"
"7644","Pvr","Nectin3","ppi_l_bidir","ppi_prediction"
"7645","Pvr","Nectin1","ppi_l_bidir","ppi_prediction"
"7646","Vegfd","Itga9","ppi_l_bidir","ppi_prediction"
"7647","Col2a1","Mag","ppi_l_bidir","ppi_prediction"
"7648","Agrn","Itgb1","ppi_l_bidir","ppi_prediction"
"7649","Agrn","Ncam1","ppi_l_bidir","ppi_prediction"
"7650","Pspn","Ncam1","ppi_l_bidir","ppi_prediction"
"7651","Sema7a","Itgb1","ppi_l_bidir","ppi_prediction"
"7652","Plg","Cdh1","ppi_l_bidir","ppi_prediction"
"7653","Tgfb1","Itgb1","ppi_l_bidir","ppi_prediction"
"7654","Tgfb1","F11r","ppi_l_bidir","ppi_prediction"
"7655","Col1a1","Mag","ppi_l_bidir","ppi_prediction"
"7656","Col4a1","Ncam1","ppi_l_bidir","ppi_prediction"
"7657","Col4a1","Mag","ppi_l_bidir","ppi_prediction"
"7658","Apoe","Vcam1","ppi_l_bidir","ppi_prediction"
"7659","Anxa1","Itga4","ppi_l_bidir","ppi_prediction"
"7660","Anxa1","Vcam1","ppi_l_bidir","ppi_prediction"
"7661","App","Ncam1","ppi_l_bidir","ppi_prediction"
"7662","App","Mag","ppi_l_bidir","ppi_prediction"
"7663","App","Cntn1","ppi_l_bidir","ppi_prediction"
"7664","Lamb1","L1cam","ppi_l_bidir","ppi_prediction"
"7665","Thbs1","Itga4","ppi_l_bidir","ppi_prediction"
"7666","Fgf2","Glg1","ppi_l_bidir","ppi_prediction"
"7667","Gstp2","Itga4","ppi_l_bidir","ppi_prediction"
"7668","Cd24a","L1cam","ppi_l_bidir","ppi_prediction"
"7669","Lama1","L1cam","ppi_l_bidir","ppi_prediction"
"7670","Dlk1","Ocln","ppi_l_bidir","ppi_prediction"
"7671","Cd86","Cd80","ppi_l_bidir","ppi_prediction"
"7672","Il13","Vcam1","ppi_l_bidir","ppi_prediction"
"7673","Cx3cl1","Itgb1","ppi_l_bidir","ppi_prediction"
"7674","Hspg2","Itgb1","ppi_l_bidir","ppi_prediction"
"7675","Icam4","Itgb1","ppi_l_bidir","ppi_prediction"
"7676","Cx3cl1","Itgb2","ppi_l_bidir","ppi_prediction"
"7677","Mmp13","Itgam","ppi_l_bidir","ppi_prediction"
"7678","Psen1","Cdh1","ppi_l_bidir","ppi_prediction"
"7679","Mmp9","Itgam","ppi_l_bidir","ppi_prediction"
"7680","Col18a1","Selp","ppi_l_bidir","ppi_prediction"
"7681","Icam4","Itga4","ppi_l_bidir","ppi_prediction"
"7682","Sema4d","Ptprc","ppi_l_bidir","ppi_prediction"
"7683","Col18a1","Sell","ppi_l_bidir","ppi_prediction"
"7684","Il12a","Cd28","ppi_l_bidir","ppi_prediction"
"7685","Pvr","Cdh1","ppi_l_bidir","ppi_prediction"
"7686","Ccl5","Cdh1","ppi_l_bidir","ppi_prediction"
"7687","Rtn4","Cntnap1","ppi_l_bidir","ppi_prediction"
"7688","Efnb2","Pecam1","ppi_l_bidir","ppi_prediction"
"7689","Nlgn1","Cntnap1","ppi_l_bidir","ppi_prediction"
"7690","Csf1","Cldn11","ppi_l_bidir","ppi_prediction"
"7691","App","Nfasc","ppi_l_bidir","ppi_prediction"
"7692","Rps19","Icam1","ppi_l_bidir","ppi_prediction"
"7693","Thbs1","Itgb1","ppi_l_bidir","ppi_prediction"
"7694","Tgfb3","Itgb1","ppi_l_bidir","ppi_prediction"
"7695","Hsp90b1","Itgb1","ppi_l_bidir","ppi_prediction"
"7696","Mmp9","Itgb1","ppi_l_bidir","ppi_prediction"
"7697","Vegfb","Itgb1","ppi_l_bidir","ppi_prediction"
"7698","Psen1","Itgb1","ppi_l_bidir","ppi_prediction"
"7699","Lamb2","Itgb1","ppi_l_bidir","ppi_prediction"
"7700","Ltb","Itgb1","ppi_l_bidir","ppi_prediction"
"7701","Tnfsf13b","Itgb1","ppi_l_bidir","ppi_prediction"
"7702","Il10","Cd28","ppi_l_bidir","ppi_prediction"
"7703","Il21","Cd28","ppi_l_bidir","ppi_prediction"
"7704","Mmp9","Cdh1","ppi_l_bidir","ppi_prediction"
"7705","Adam9","Cdh1","ppi_l_bidir","ppi_prediction"
"7706","Adam15","Cdh1","ppi_l_bidir","ppi_prediction"
"7707","Mdk","Ncam1","ppi_l_bidir","ppi_prediction"
"7708","Artn","Ncam1","ppi_l_bidir","ppi_prediction"
"7709","Nrtn","Ncam1","ppi_l_bidir","ppi_prediction"
"7710","Tnfsf9","Icam2","ppi_l_bidir","ppi_prediction"
"7711","Rps19","Itga4","ppi_l_bidir","ppi_prediction"
"7712","Copa","Itga4","ppi_l_bidir","ppi_prediction"
"7713","Yars","Itga4","ppi_l_bidir","ppi_prediction"
"7714","Arf1","Itga4","ppi_l_bidir","ppi_prediction"
"7715","Wnt3","Cdh2","ppi_l_bidir","ppi_prediction"
"7716","Wnt3a","Cdh2","ppi_l_bidir","ppi_prediction"
"7717","Rps19","Vcam1","ppi_l_bidir","ppi_prediction"
"7718","Copa","Vcam1","ppi_l_bidir","ppi_prediction"
"7719","Yars","Vcam1","ppi_l_bidir","ppi_prediction"
"7720","Ncam1","Fgfr1","ppi_bidir_r","ppi_prediction"
"7721","Ptprc","Epor","ppi_bidir_r","ppi_prediction"
"7722","Ptprc","Met","ppi_bidir_r","ppi_prediction"
"7723","Ptprc","Insr","ppi_bidir_r","ppi_prediction"
"7724","Cntn2","Egfr","ppi_bidir_r","ppi_prediction"
"7725","Ptprc","Lepr","ppi_bidir_r","ppi_prediction"
"7726","Ptprc","Erbb2","ppi_bidir_r","ppi_prediction"
"7727","Ptprc","Ghr","ppi_bidir_r","ppi_prediction"
"7728","Ncam1","Gfra1","ppi_bidir_r","ppi_prediction"
"7729","Ptprc","Cxcr4","ppi_bidir_r","ppi_prediction"
"7730","Ncam1","Ntrk1","ppi_bidir_r","ppi_prediction"
"7731","Icam1","Egfr","ppi_bidir_r","ppi_prediction"
"7732","Cdh1","Lrp6","ppi_bidir_r","ppi_prediction"
"7733","Cntn1","Notch1","ppi_bidir_r","ppi_prediction"
"7734","Cdh2","Cdon","ppi_bidir_r","ppi_prediction"
"7735","Cdh15","Cdon","ppi_bidir_r","ppi_prediction"
"7736","Ptprc","Pdgfrb","ppi_bidir_r","ppi_prediction"
"7737","Itgb1","Csf2rb","ppi_bidir_r","ppi_prediction"
"7738","Icam1","Csf2rb","ppi_bidir_r","ppi_prediction"
"7739","Itgb1","Itga5","ppi_bidir_r","ppi_prediction"
"7740","Itgb1","Dag1","ppi_bidir_r","ppi_prediction"
"7741","Itgb1","Igf1r","ppi_bidir_r","ppi_prediction"
"7742","Itgb1","Itga3","ppi_bidir_r","ppi_prediction"
"7743","Itgb1","Cd36","ppi_bidir_r","ppi_prediction"
"7744","Itgb1","Plaur","ppi_bidir_r","ppi_prediction"
"7745","Itgb1","Cd47","ppi_bidir_r","ppi_prediction"
"7746","Itgb1","Flt4","ppi_bidir_r","ppi_prediction"
"7747","Itgb1","Itgav","ppi_bidir_r","ppi_prediction"
"7748","Itgb1","Itga6","ppi_bidir_r","ppi_prediction"
"7749","Itgb1","Cd151","ppi_bidir_r","ppi_prediction"
"7750","Itgb1","Itga2","ppi_bidir_r","ppi_prediction"
"7751","Itgb1","Itga1","ppi_bidir_r","ppi_prediction"
"7752","Itgb1","Itga8","ppi_bidir_r","ppi_prediction"
"7753","Itgb1","Itga11","ppi_bidir_r","ppi_prediction"
"7754","Pecam1","Sdc1","ppi_bidir_r","ppi_prediction"
"7755","Itgb2","Plaur","ppi_bidir_r","ppi_prediction"
"7756","Itgb2","Itgax","ppi_bidir_r","ppi_prediction"
"7757","Itgb2","Itgad","ppi_bidir_r","ppi_prediction"
"7758","Ptprc","Ifnar1","ppi_bidir_r","ppi_prediction"
"7759","Pecam1","Sdc4","ppi_bidir_r","ppi_prediction"
"7760","Itgam","Plaur","ppi_bidir_r","ppi_prediction"
"7761","Itgb7","Itgae","ppi_bidir_r","ppi_prediction"
"7762","Cdh5","Kdr","ppi_bidir_r","ppi_prediction"
"7763","Ptprc","Tek","ppi_bidir_r","ppi_prediction"
"7764","Itga4","Cxcr4","ppi_bidir_r","ppi_prediction"
"7765","Pecam1","Cxcr4","ppi_bidir_r","ppi_prediction"
"7766","Itga4","Cd44","ppi_bidir_r","ppi_prediction"
"7767","Icam1","Il2rg","ppi_bidir_r","ppi_prediction"
"7768","Cdh2","Ptprb","ppi_bidir_r","ppi_prediction"
"7769","Cdh2","Boc","ppi_bidir_r","ppi_prediction"
"7770","Cdh15","Boc","ppi_bidir_r","ppi_prediction"
"7771","Ptprc","Tie1","ppi_bidir_r","ppi_prediction"
"7772","Cdh2","Fgfr4","ppi_bidir_r","ppi_prediction"
"7773","Pecam1","Ackr3","ppi_bidir_r","ppi_prediction"
"7774","Pecam1","Gpc1","ppi_bidir_r","ppi_prediction"
"7775","Ptprm","Ptprs","ppi_bidir_r","ppi_prediction"
"7776","Nfasc","Nrcam","ppi_bidir_r","ppi_prediction"
"7777","Cntn2","Nrcam","ppi_bidir_r","ppi_prediction"
"7778","Mag","Rtn4r","ppi_bidir_r","ppi_prediction"
"7779","Itgb2","Ptch1","ppi_bidir_r","ppi_prediction"
"7780","Itgb2","Ptch2","ppi_bidir_r","ppi_prediction"
"7781","Icam1","Eda2r","ppi_bidir_r","ppi_prediction"
"7782","Itgb1","Pdgfrb","ppi_bidir_r","ppi_prediction"
"7783","Itgb1","Igf2r","ppi_bidir_r","ppi_prediction"
"7784","Itgb1","Sdc1","ppi_bidir_r","ppi_prediction"
"7785","Itgb1","Itgax","ppi_bidir_r","ppi_prediction"
"7786","Itgb1","Epha2","ppi_bidir_r","ppi_prediction"
"7787","Itgb1","Ptch1","ppi_bidir_r","ppi_prediction"
"7788","Itgb1","Itga7","ppi_bidir_r","ppi_prediction"
"7789","Itgb1","Ncstn","ppi_bidir_r","ppi_prediction"
"7790","Itgb1","Ptch2","ppi_bidir_r","ppi_prediction"
"7791","Cd28","Ctla4","ppi_bidir_r","ppi_prediction"
"7792","Cdh1","Kdr","ppi_bidir_r","ppi_prediction"
"7793","Cdh1","Ddr1","ppi_bidir_r","ppi_prediction"
"7794","Cdh1","Ddr2","ppi_bidir_r","ppi_prediction"
"7795","Cdh1","Cdon","ppi_bidir_r","ppi_prediction"
"7796","Cdh1","Ncstn","ppi_bidir_r","ppi_prediction"
"7797","Cdh1","Boc","ppi_bidir_r","ppi_prediction"
"7798","Ncam1","Fgfr2","ppi_bidir_r","ppi_prediction"
"7799","Itga4","Ptch1","ppi_bidir_r","ppi_prediction"
"7800","Cdh2","Ryk","ppi_bidir_r","ppi_prediction"
"7801","Cdh2","Ddr1","ppi_bidir_r","ppi_prediction"
"7802","Cdh2","Ddr2","ppi_bidir_r","ppi_prediction"
"7803","Cdh2","Neo1","ppi_bidir_r","ppi_prediction"
"7804","Mag","Ntrk2","ppi_bidir_r","ppi_prediction"
"7805","Mag","Lingo1","ppi_bidir_r","ppi_prediction"
"7806","Itgb7","Ptch1","ppi_bidir_r","ppi_prediction"
"7807","Itgb7","Ptch2","ppi_bidir_r","ppi_prediction"
"7808","Cdh5","Tgfbr1","ppi_bidir_r","ppi_prediction"
"7809","Cdh5","Acvrl1","ppi_bidir_r","ppi_prediction"
"7810","Cdh5","Tgfbr2","ppi_bidir_r","ppi_prediction"
"7811","Cdh15","Neo1","ppi_bidir_r","ppi_prediction"
"7812","Nectin2","Tnfrsf12a","ppi_bidir_r","ppi_prediction"
"7813","Ptprc","Egfr","ppi_bidir_r","ppi_prediction"
"7814","Cd28","Cd4","ppi_bidir_r","ppi_prediction"
"7815","Ptprc","Cd4","ppi_bidir_r","ppi_prediction"
"7816","Cd2","Cd4","ppi_bidir_r","ppi_prediction"
"7817","Cntn1","Ptprb","ppi_bidir_r","ppi_prediction"
"7818","Ptprc","Cd44","ppi_bidir_r","ppi_prediction"
"7819","Ncam1","Egfr","ppi_bidir_r","ppi_prediction"
"7820","Vcam1","Fas","ppi_bidir_r","ppi_prediction"
"7821","Icam2","Nrp1","ppi_bidir_r","ppi_prediction"
"7822","Icam2","Cd44","ppi_bidir_r","ppi_prediction"
"7823","Alcam","Egfr","ppi_bidir_r","ppi_prediction"
"7824","Cdh1","Egfr","ppi_bidir_r","ppi_prediction"
"7825","Cdh1","Erbb2","ppi_bidir_r","ppi_prediction"
"7826","Itgb1","Itga10","ppi_bidir_r","ppi_prediction"
"7827","Pecam1","Itga5","ppi_bidir_r","ppi_prediction"
"7828","L1cam","Itga5","ppi_bidir_r","ppi_prediction"
"7829","F11r","Ptprb","ppi_bidir_r","ppi_prediction"
"7830","F11r","F2rl2","ppi_bidir_r","ppi_prediction"
"7831","Ptprc","Ntrk1","ppi_bidir_r","ppi_prediction"
"7832","Cdh1","Met","ppi_bidir_r","ppi_prediction"
"7833","Pecam1","Itgb3","ppi_bidir_r","ppi_prediction"
"7834","Cdh3","Igf1r","ppi_bidir_r","ppi_prediction"
"7835","Itgb2","Egfr","ppi_bidir_r","ppi_prediction"
"7836","Cadm1","Itgb4","ppi_bidir_r","ppi_prediction"
"7837","L1cam","Erbb3","ppi_bidir_r","ppi_prediction"
"7838","Cdh5","Egfr","ppi_bidir_r","ppi_prediction"
"7839","Selp","Gp1ba","ppi_bidir_r","ppi_prediction"
"7840","Itgam","Gp1ba","ppi_bidir_r","ppi_prediction"
"7841","Cdh5","Ptprb","ppi_bidir_r","ppi_prediction"
"7842","Cdh5","Epha2","ppi_bidir_r","ppi_prediction"
"7843","Cdh5","F2rl2","ppi_bidir_r","ppi_prediction"
"7844","Cntn1","Notch2","ppi_bidir_r","ppi_prediction"
"7845","Cntn1","Ptprz1","ppi_bidir_r","ppi_prediction"
"7846","Icam1","Il2ra","ppi_bidir_r","ppi_prediction"
"7847","Sell","Cd4","ppi_bidir_r","ppi_prediction"
"7848","Sele","Cd44","ppi_bidir_r","ppi_prediction"
"7849","Madcam1","Cd44","ppi_bidir_r","ppi_prediction"
"7850","Cntnap1","Ptprb","ppi_bidir_r","ppi_prediction"
"7851","Cdh1","Fgfr1","ppi_bidir_r","ppi_prediction"
"7852","L1cam","Fgfr1","ppi_bidir_r","ppi_prediction"
"7853","Cd80","Ngfr","ppi_bidir_r","ppi_prediction"
"7854","Mag","Ngfr","ppi_bidir_r","ppi_prediction"
"7855","Cdh1","Ptprf","ppi_bidir_r","ppi_prediction"
"7856","Ocln","Tgfbr1","ppi_bidir_r","ppi_prediction"
"7857","Ptprc","Cd8a","ppi_bidir_r","ppi_prediction"
"7858","L1cam","Itgav","ppi_bidir_r","ppi_prediction"
"7859","Jam3","Itgax","ppi_bidir_r","ppi_prediction"
"7860","Jam3","F2rl2","ppi_bidir_r","ppi_prediction"
"7861","Jam2","F2rl2","ppi_bidir_r","ppi_prediction"
"7862","Cdh4","Mtnr1b","ppi_bidir_r","ppi_prediction"
"7863","L1cam","Nrp1","ppi_bidir_r","ppi_prediction"
"7864","Itgb1","Fzd6","ppi_bidir_r","ppi_prediction"
"7865","Cdh2","Lrp5","ppi_bidir_r","ppi_prediction"
"7866","Cdh2","Lrp6","ppi_bidir_r","ppi_prediction"
"7867","L1cam","Egfr","ppi_bidir_r","ppi_prediction"
"7868","Cd274","Cd4","ppi_bidir_r","ppi_prediction"
"7869","Itga4","Tfrc","ppi_bidir_r","ppi_prediction"
"7870","Vcam1","Tfrc","ppi_bidir_r","ppi_prediction"
"7871","Itgb1","Ntrk1","ppi_bidir_r","ppi_prediction"
"7872","Cdh2","Ntrk1","ppi_bidir_r","ppi_prediction"
"7873","L1cam","Ntrk1","ppi_bidir_r","ppi_prediction"
"7874","Alcam","Ntrk1","ppi_bidir_r","ppi_prediction"
"7875","Glg1","Ntrk1","ppi_bidir_r","ppi_prediction"
"7876","Itgb1","Itgb3","ppi_bidir_r","ppi_prediction"
"7877","L1cam","Itgb3","ppi_bidir_r","ppi_prediction"
"7878","Pecam1","Itgav","ppi_bidir_r","ppi_prediction"
"7879","L1cam","Itga2b","ppi_bidir_r","ppi_prediction"
"7880","Vcam1","Itga5","ppi_bidir_r","ppi_prediction"
"7881","Itga4","Rpsa","ppi_bidir_r","ppi_prediction"
"7882","Vcam1","Rpsa","ppi_bidir_r","ppi_prediction"
"7883","Vcam1","Igf2r","ppi_bidir_r","ppi_prediction"
"7884","Vcam1","Gp1bb","ppi_bidir_r","ppi_prediction"
"7885","Cadm3","Itgb4","ppi_bidir_r","ppi_prediction"
"7886","L1cam","Ephb2","ppi_bidir_r","ppi_prediction"
"7887","F11r","Tgfbr1","ppi_bidir_r","ppi_prediction"
"7888","Ocln","Tgfbr2","ppi_bidir_r","ppi_prediction"
"7889","F11r","Tgfbr2","ppi_bidir_r","ppi_prediction"
"7890","Cadm1","Cadm3","ppi_bidir_bidir","ppi_prediction"
"7891","Cntn2","Ncam1","ppi_bidir_bidir","ppi_prediction"
"7892","Ptprc","Cd2","ppi_bidir_bidir","ppi_prediction"
"7893","Ptprc","Cd28","ppi_bidir_bidir","ppi_prediction"
"7894","Cntn2","Cntn1","ppi_bidir_bidir","ppi_prediction"
"7895","Cntn1","Nfasc","ppi_bidir_bidir","ppi_prediction"
"7896","Negr1","Cntn1","ppi_bidir_bidir","ppi_prediction"
"7897","Itgb1","Itga4","ppi_bidir_bidir","ppi_prediction"
"7898","Itgb1","Itga9","ppi_bidir_bidir","ppi_prediction"
"7899","Itgal","F11r","ppi_bidir_bidir","ppi_prediction"
"7900","Cd2","Ptprc","ppi_bidir_bidir","ppi_prediction"
"7901","Itgb2","Itgam","ppi_bidir_bidir","ppi_prediction"
"7902","Itgb2","Itgal","ppi_bidir_bidir","ppi_prediction"
"7903","Itgb2","Jam3","ppi_bidir_bidir","ppi_prediction"
"7904","Itgb2","Icam2","ppi_bidir_bidir","ppi_prediction"
"7905","Icam1","Itgam","ppi_bidir_bidir","ppi_prediction"
"7906","Itgam","Jam3","ppi_bidir_bidir","ppi_prediction"
"7907","Itgam","Icam2","ppi_bidir_bidir","ppi_prediction"
"7908","Itga4","Itgb7","ppi_bidir_bidir","ppi_prediction"
"7909","Itgb7","Itga9","ppi_bidir_bidir","ppi_prediction"
"7910","Itgb7","Madcam1","ppi_bidir_bidir","ppi_prediction"
"7911","Cd6","Alcam","ppi_bidir_bidir","ppi_prediction"
"7912","L1cam","Cntn1","ppi_bidir_bidir","ppi_prediction"
"7913","Cntn1","Cntnap2","ppi_bidir_bidir","ppi_prediction"
"7914","Itga4","Madcam1","ppi_bidir_bidir","ppi_prediction"
"7915","Sell","Sele","ppi_bidir_bidir","ppi_prediction"
"7916","Sele","Selplg","ppi_bidir_bidir","ppi_prediction"
"7917","Ptprc","Cdh2","ppi_bidir_bidir","ppi_prediction"
"7918","Ptprc","Itgal","ppi_bidir_bidir","ppi_prediction"
"7919","Sell","Selplg","ppi_bidir_bidir","ppi_prediction"
"7920","Cdh1","Ptprm","ppi_bidir_bidir","ppi_prediction"
"7921","Cdh1","Cdh3","ppi_bidir_bidir","ppi_prediction"
"7922","Cdh2","Cdh4","ppi_bidir_bidir","ppi_prediction"
"7923","L1cam","Cntn2","ppi_bidir_bidir","ppi_prediction"
"7924","Ncam1","L1cam","ppi_bidir_bidir","ppi_prediction"
"7925","Nectin1","Nectin3","ppi_bidir_bidir","ppi_prediction"
"7926","Cldn11","Itgb1","ppi_bidir_bidir","ppi_prediction"
"7927","Nfasc","Mpz","ppi_bidir_bidir","ppi_prediction"
"7928","Itgb2","F11r","ppi_bidir_bidir","ppi_prediction"
"7929","Itgb1","L1cam","ppi_bidir_bidir","ppi_prediction"
"7930","Itgb1","Jam2","ppi_bidir_bidir","ppi_prediction"
"7931","Itgb1","Jam3","ppi_bidir_bidir","ppi_prediction"
"7932","Cdh1","Cdh2","ppi_bidir_bidir","ppi_prediction"
"7933","Ncam1","Cntn2","ppi_bidir_bidir","ppi_prediction"
"7934","Itga4","Jam2","ppi_bidir_bidir","ppi_prediction"
"7935","Itga4","Jam3","ppi_bidir_bidir","ppi_prediction"
"7936","Sell","Cd34","ppi_bidir_bidir","ppi_prediction"
"7937","Cdh2","Ptprm","ppi_bidir_bidir","ppi_prediction"
"7938","Vcam1","Itga9","ppi_bidir_bidir","ppi_prediction"
"7939","Ptprm","Cdh4","ppi_bidir_bidir","ppi_prediction"
"7940","L1cam","Alcam","ppi_bidir_bidir","ppi_prediction"
"7941","L1cam","Itga9","ppi_bidir_bidir","ppi_prediction"
"7942","Jam2","F11r","ppi_bidir_bidir","ppi_prediction"
"7943","Cntnap1","Cntn1","ppi_bidir_bidir","ppi_prediction"
"7944","Selplg","Esam","ppi_bidir_bidir","ppi_prediction"
"7945","Nectin1","Cadm3","ppi_bidir_bidir","ppi_prediction"
"7946","Cadm3","Cadm1","ppi_bidir_bidir","ppi_prediction"
"7947","Cadm3","Nectin3","ppi_bidir_bidir","ppi_prediction"
"7948","Cadm1","Nectin3","ppi_bidir_bidir","ppi_prediction"
"7949","Il34","Csf1r","ppi_lr_go","ppi_prediction_go"
"7950","Fgf1","Sphk1","ppi_lr_go","ppi_prediction_go"
"7951","Wnt2","Fzd1","ppi_lr_go","ppi_prediction_go"
"7952","Wnt4","Sfrp1","ppi_lr_go","ppi_prediction_go"
"7953","Hmgb1","Tlr9","ppi_lr_go","ppi_prediction_go"
"7954","Wnt4","P2rx4","ppi_lr_go","ppi_prediction_go"
"7955","Tnf","Rack1","ppi_lr_go","ppi_prediction_go"
"7956","Gpnmb","Egfr","ppi_lr_go","ppi_prediction_go"
"7957","Wnt3","Dlg4","ppi_lr_go","ppi_prediction_go"
"7958","Flrt3","Fgfr1","ppi_lr_go","ppi_prediction_go"
"7959","Fgf2","Gpc4","ppi_lr_go","ppi_prediction_go"
"7960","Il1b","Adrb2","ppi_lr_go","ppi_prediction_go"
"7961","Ccl5","Pigr","ppi_lr_go","ppi_prediction_go"
"7962","Ccl5","Ackr1","ppi_lr_go","ppi_prediction_go"
"7963","Klk1b22","Epor","ppi_lr_go","ppi_prediction_go"
"7964","Bdnf","Esr1","ppi_lr_go","ppi_prediction_go"
"7965","Ccl12","Ackr1","ppi_lr_go","ppi_prediction_go"
"7966","Ccl8","Ackr1","ppi_lr_go","ppi_prediction_go"
"7967","Ccl17","Ackr1","ppi_lr_go","ppi_prediction_go"
"7968","Cxcl5","Ackr1","ppi_lr_go","ppi_prediction_go"
"7969","Ccl7","Ackr1","ppi_lr_go","ppi_prediction_go"
"7970","Crlf2","Il7r","ppi_lr_go","ppi_prediction_go"
"7971","Crlf1","Cntfr","ppi_lr_go","ppi_prediction_go"
"7972","Pdgfb","Lyve1","ppi_lr_go","ppi_prediction_go"
"7973","Vegfb","Adrb2","ppi_lr_go","ppi_prediction_go"
"7974","Nrg1","Lsr","ppi_lr_go","ppi_prediction_go"
"7975","Nrg1","Extl3","ppi_lr_go","ppi_prediction_go"
"7976","Fgf1","Gpc6","ppi_lr_go","ppi_prediction_go"
"7977","Fam3c","Glra2","ppi_lr_go","ppi_prediction_go"
"7978","Hdgf","Ntrk1","ppi_lr_go","ppi_prediction_go"
"7979","Vgf","Ntrk1","ppi_lr_go","ppi_prediction_go"
"7980","Aimp1","Ntrk1","ppi_lr_go","ppi_prediction_go"
"7981","Hmgb1","Ntrk1","ppi_lr_go","ppi_prediction_go"
"7982","Hmgb2","Ntrk1","ppi_lr_go","ppi_prediction_go"
"7983","Il17f","Rho","ppi_lr_go","ppi_prediction_go"
"7984","Insl6","Alk","ppi_lr_go","ppi_prediction_go"
"7985","Wisp2","Igf1r","ppi_lr_go","ppi_prediction_go"
"7986","Ngf","Ror1","ppi_lr_go","ppi_prediction_go"
"7987","Gdf15","Erbb2","ppi_lr_go","ppi_prediction_go"
"7988","Hmgb1","Tlr4","ppi_lr_go","ppi_prediction_go"
"7989","Tgfb1","Rho","ppi_lr_go","ppi_prediction_go"
"7990","Igf1","Rack1","ppi_lr_go","ppi_prediction_go"
"7991","Hmgb1","Tlr2","ppi_lr_go","ppi_prediction_go"
"7992","Hmgb1","Tlr1","ppi_lr_go","ppi_prediction_go"
"7993","Ngf","Trpv1","ppi_lr_go","ppi_prediction_go"
"7994","Jag2","Ptk7","ppi_lr_go","ppi_prediction_go"
"7995","Jag2","Lsr","ppi_lr_go","ppi_prediction_go"
"7996","Jag2","Dlg1","ppi_lr_go","ppi_prediction_go"
"7997","Il12b","Vdr","ppi_lr_go","ppi_prediction_go"
"7998","Gmfb","Anxa6","ppi_lr_go","ppi_prediction_go"
"7999","Gmfb","Itpr3","ppi_lr_go","ppi_prediction_go"
"8000","Fbrs","Gpc4","ppi_lr_go","ppi_prediction_go"
"8001","Nenf","Grm1","ppi_lr_go","ppi_prediction_go"
"8002","Il25","Esr1","ppi_lr_go","ppi_prediction_go"
"8003","Hmgb2","Itpr1","ppi_lr_go","ppi_prediction_go"
"8004","Hmgb2","Itpr3","ppi_lr_go","ppi_prediction_go"
